timestamp,cash,position_quantity,position_mark_value,realized_equity,mtm_equity,unrealized_pnl,drawdown,drawdown_pct
2024-01-01 04:35:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 04:40:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 04:45:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 04:50:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 04:55:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 05:00:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 05:05:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 05:10:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 05:15:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 05:20:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 05:25:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 05:30:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 05:35:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 05:40:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 05:45:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 05:50:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 05:55:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 06:00:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 06:05:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 06:10:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 06:15:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 06:20:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 06:25:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 06:30:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 06:35:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 06:40:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 06:45:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 06:50:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 06:55:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 07:00:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 07:05:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 07:10:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 07:15:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 07:20:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 07:25:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 07:30:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 07:35:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 07:40:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 07:45:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 07:50:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 07:55:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 08:00:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 08:05:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 08:10:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 08:15:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 08:20:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 08:25:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 08:30:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 08:35:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 08:40:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 08:45:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 08:50:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 08:55:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 09:00:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 09:05:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 09:10:00+00:00,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0
2024-01-01 09:15:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.97776513402698,20.0,19.977765134026978,-0.022234865973022266,0.022234865973022266,0.0011117432986511133
2024-01-01 09:20:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.004182807462612,20.0,20.00418280746261,0.004182807462608906,0.0,0.0
2024-01-01 09:25:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.976493971118416,20.0,19.976493971118412,-0.023506028881588037,0.027688836344196943,0.0013841523350740204
2024-01-01 09:30:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.01004610501136,20.0,20.010046105011355,0.010046105011355166,0.0,0.0
2024-01-01 09:35:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.02504676546007,20.0,20.025046765460065,0.02504676546006479,0.0,0.0
2024-01-01 09:40:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.000420915755335,20.0,20.00042091575533,0.0004209157553312082,0.024625849704733582,0.0012297524192157769
2024-01-01 09:45:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.99919196858912,20.0,19.999191968589116,-0.0008080314108838138,0.025854796870948604,0.0012911229208984374
2024-01-01 09:50:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.00564159589274,20.0,20.005641595892737,0.005641595892736717,0.019405169567328073,0.0009690449063419328
2024-01-01 09:55:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.005425826542947,20.0,20.005425826542943,0.005425826542943213,0.019620938917121578,0.000979819879919806
2024-01-01 10:00:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.003549571327348,20.0,20.003549571327344,0.0035495713273441254,0.021497194132720665,0.001073515302336263
2024-01-01 10:05:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.007447491537754,20.0,20.00744749153775,0.0074474915377500395,0.01759927392231475,0.0008788630622661328
2024-01-01 10:10:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.011795712999902,20.0,20.0117957129999,0.011795712999898456,0.013251052460166335,0.000661723920816117
2024-01-01 10:15:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.999201349865196,20.0,19.999201349865192,-0.0007986501348078434,0.025845415594872634,0.0012906544437864562
2024-01-01 10:20:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.019741653837965,20.0,20.01974165383796,0.019741653837961337,0.005305111622103453,0.0002649238068823841
2024-01-01 10:25:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.01327326398219,20.0,20.013273263982185,0.013273263982185313,0.011773501477879478,0.0005879387756630284
2024-01-01 10:30:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.025492376073778,20.0,20.025492376073775,0.025492376073774636,0.0,0.0
2024-01-01 10:35:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.0214537367222,20.0,20.021453736722197,0.021453736722197192,0.004038639351577444,0.00020167490894769526
2024-01-01 10:40:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.034653192163937,20.0,20.034653192163933,0.034653192163933255,0.0,0.0
2024-01-01 10:45:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.040183454411917,20.0,20.040183454411913,0.04018345441191329,0.0,0.0
2024-01-01 10:50:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.037251805637542,20.0,20.03725180563754,0.03725180563753838,0.0029316487743749065,0.00014628851981539592
2024-01-01 10:55:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.024849758662434,20.0,20.02484975866243,0.024849758662430332,0.015333695749482956,0.0007651474740420698
2024-01-01 11:00:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.054353871927724,20.0,20.05435387192772,0.05435387192772012,0.0,0.0
2024-01-01 11:05:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.052623026491332,20.0,20.05262302649133,0.05262302649132877,0.0017308454363913484,8.63077138981876e-05
2024-01-01 11:10:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.026754157706268,20.0,20.026754157706264,0.026754157706264436,0.027599714221455685,0.0013762454974971812
2024-01-01 11:15:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.0262053530557,20.0,20.026205353055698,0.0262053530556976,0.02814851887202252,0.0014036113580016703
2024-01-01 11:20:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.012672862313195,20.0,20.01267286231319,0.012672862313191757,0.041681009614528364,0.0020784020208636012
2024-01-01 11:25:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.020159120623436,20.0,20.020159120623433,0.020159120623432614,0.03419475130428751,0.0017051036160359
2024-01-01 11:30:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.00114327401334,20.0,20.001143274013337,0.0011432740133372477,0.05321059791438287,0.00265331898769711
2024-01-01 11:35:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.000575706810622,20.0,20.00057570681062,0.0005757068106184704,0.05377816511710165,0.0026816204331759027
2024-01-01 11:40:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.985781434435626,20.0,19.985781434435623,-0.014218565564377172,0.0685724374920973,0.0034193291855732963
2024-01-01 11:45:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.986644511834804,20.0,19.9866445118348,-0.013355488165199603,0.06770936009291972,0.0033762922767459464
2024-01-01 11:50:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.004182807462612,20.0,20.00418280746261,0.004182807462608906,0.050171064465111215,0.002501754221827169
2024-01-01 11:55:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.024427601238923,20.0,20.02442760123892,0.024427601238919294,0.029926270688800827,0.001492258034335971
2024-01-01 12:00:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.025952058601597,20.0,20.025952058601593,0.02595205860159311,0.028401813326127012,0.0014162417551574248
2024-01-01 12:05:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.005529020579807,20.0,20.005529020579804,0.005529020579803756,0.048824851347916365,0.002434625999906278
2024-01-01 12:10:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.99456230884463,20.0,19.994562308844625,-0.0054376911553752905,0.05979156308309541,0.0029814754175048353
2024-01-01 12:15:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.012907394215148,20.0,20.012907394215144,0.012907394215144308,0.04144647771257581,0.00206670720868215
2024-01-01 12:20:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.021585074587293,20.0,20.02158507458729,0.0215850745872892,0.03276879734043092,0.0016339991579734216
2024-01-01 12:25:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.021589765225333,20.0,20.02158976522533,0.02158976522532896,0.03276410670239116,0.0016337652617297571
2024-01-01 12:30:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.026275712626287,20.0,20.026275712626283,0.026275712626283365,0.028078159301436756,0.001400102914347235
2024-01-01 12:35:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.06549882790838,20.0,20.065498827908378,0.06549882790837813,0.0,0.0
2024-01-01 12:40:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.05517942422259,20.0,20.055179424222587,0.055179424222586704,0.010319403685791428,0.0005142859280148342
2024-01-01 12:45:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.03526297510901,20.0,20.035262975109006,0.035262975109006334,0.0302358527993718,0.0015068577690836094
2024-01-01 12:50:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.021514715016707,20.0,20.021514715016703,0.021514715016703434,0.0439841128916747,0.0021920268849981834
2024-01-01 12:55:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.004811352959837,20.0,20.004811352959834,0.0048113529598339255,0.06068747494854421,0.0030244687893896853
2024-01-01 13:00:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.009323746753353,20.0,20.00932374675335,0.009323746753349127,0.056175081155029005,0.002799585579048606
2024-01-01 13:05:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.022452842624507,20.0,20.022452842624503,0.022452842624502978,0.043045985283875154,0.002145273618815
2024-01-01 13:10:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.029061951621454,20.0,20.02906195162145,0.029061951621450532,0.0364368762869276,0.0018158968585544888
2024-01-01 13:15:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.032373542076986,20.0,20.032373542076982,0.032373542076982176,0.033125285831395956,0.0016508578289278905
2024-01-01 13:20:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.038438537061406,20.0,20.038438537061403,0.038438537061402656,0.027060290846975477,0.0013485979630537914
2024-01-01 13:25:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.037125158410486,20.0,20.037125158410483,0.037125158410482584,0.02837366949789555,0.0014140525357102828
2024-01-01 13:30:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.029521634149273,20.0,20.02952163414927,0.029521634149269005,0.03597719375910913,0.0017929877581248938
2024-01-01 13:35:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.033081828420872,20.0,20.03308182842087,0.03308182842086893,0.0324169994875092,0.001615559112959682
2024-01-01 13:40:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.048143467164092,20.0,20.04814346716409,0.04814346716408835,0.017355360744289783,0.000864935424388794
2024-01-01 13:45:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.036262081011312,20.0,20.03626208101131,0.03626208101130857,0.029236746897069565,0.001457065540598733
2024-01-01 13:50:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.039151514043333,20.0,20.03915151404333,0.03915151404332917,0.02634731386504896,0.001313065480754629
2024-01-01 13:55:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.036313678029742,20.0,20.03631367802974,0.03631367802973884,0.029185149878639294,0.0014544941109585934
2024-01-01 14:00:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.999689176221253,20.0,19.99968917622125,-0.0003108237787508017,0.06580965168712893,0.003279741622749825
2024-01-01 14:05:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.0188316700584,20.0,20.018831670058397,0.01883167005839681,0.04666715784998132,0.0023257412262820826
2024-01-01 14:10:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.004159354272417,20.0,20.004159354272414,0.004159354272413651,0.06133947363596448,0.0030569623093869773
2024-01-01 14:15:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.011340721110123,20.0,20.01134072111012,0.011340721110119745,0.05415810679825839,0.0026990660567546834
2024-01-01 14:20:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.989618376351526,20.0,19.989618376351522,-0.0103816236484775,0.07588045155685563,0.003781637935226223
2024-01-01 14:25:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.992010601751414,20.0,19.99201060175141,-0.007989398248589907,0.07348822615696804,0.0036624171064591686
2024-01-01 14:30:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.009309674839237,20.0,20.009309674839233,0.009309674839233395,0.05618915306914474,0.002800286878041291
2024-01-01 14:35:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.990669079272266,20.0,19.990669079272262,-0.00933092072773789,0.07482974863611602,0.0037292742771008526
2024-01-01 14:40:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.00395765683674,20.0,20.003957656836736,0.003957656836735879,0.06154117107164225,0.003067014261616405
2024-01-01 14:45:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.98263401631146,20.0,19.982634016311458,-0.01736598368854203,0.08286481159692016,0.004129716001959866
2024-01-01 14:50:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.993947835261523,20.0,19.99394783526152,-0.006052164738481025,0.07155099264685916,0.003565871611790755
2024-01-01 14:55:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.987859387086903,20.0,19.9878593870869,-0.012140612913100313,0.07763944082147844,0.003869300309319624
2024-01-01 15:00:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.980640495144886,20.0,19.980640495144883,-0.019359504855117393,0.08485833276349553,0.004229066692599196
2024-01-01 15:05:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.002527012234847,20.0,20.002527012234843,0.0025270122348430846,0.06297181567353505,0.0031383129925456835
2024-01-01 15:10:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.005566545684115,20.0,20.00556654568411,0.0055665456841111904,0.05993228222426694,0.0029868324101122914
2024-01-01 15:15:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.003094579437565,20.0,20.003094579437562,0.003094579437561862,0.06240424847081627,0.003110027266504855
2024-01-01 15:20:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.03739252477871,20.0,20.037392524778706,0.03739252477870636,0.028106303129671772,0.0014007278548480305
2024-01-01 15:25:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.021144154611626,20.0,20.021144154611623,0.021144154611622668,0.044354673296755465,0.0022104944251405377
2024-01-01 15:30:00+00:00,-3.552713678800501e-15,0.00046906380389969885,19.995251832636363,20.0,19.99525183263636,-0.004748167363640476,0.07024699527201861,0.0035008845717961717
2024-01-01 15:35:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.007344297500897,20.0,20.007344297500893,0.007344297500893049,0.05815453040748508,0.002898234970695074
2024-01-01 15:40:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.09748897933434,20.0,20.097488979334337,0.09748897933433653,0.0,0.0
2024-01-01 15:45:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.05998732821256,20.0,20.059987328212557,0.059987328212557145,0.03750165112177939,0.0018659868981812228
2024-01-01 15:50:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.06993617149327,20.0,20.069936171493268,0.0699361714932678,0.027552807841068727,0.001370957728569996
2024-01-01 15:55:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.06798017543101,20.0,20.067980175431007,0.06798017543100698,0.02950880390332955,0.0014682831240098002
2024-01-01 16:00:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.05904450996672,20.0,20.059044509966718,0.05904450996671784,0.038444469367618694,0.0019128991391486778
2024-01-01 16:05:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.088126465808504,20.0,20.0881264658085,0.08812646580850014,0.009362513525836391,0.00046585489040265637
2024-01-01 16:10:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.094571402474084,20.0,20.09457140247408,0.09457140247408091,0.002917576860255622,0.00014517121334190958
2024-01-01 16:15:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.067248435896925,20.0,20.06724843589692,0.06724843589692142,0.030240543437415113,0.0015046926244622193
2024-01-01 16:20:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.017363500352193,20.0,20.01736350035219,0.017363500352189476,0.08012547898214706,0.00398684029952885
2024-01-01 16:25:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.03983165655899,20.0,20.039831656558988,0.039831656558988016,0.05765732277534852,0.0028688819202556033
2024-01-01 16:30:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.042003421971046,20.0,20.042003421971042,0.04200342197104234,0.05548555736329419,0.0027608203900670565
2024-01-01 16:35:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.065658309601705,20.0,20.0656583096017,0.0656583096017016,0.03183066973263493,0.0015838132696759024
2024-01-01 16:40:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.064480959453917,20.0,20.064480959453913,0.0644809594539133,0.033008019880423234,0.0016423952223267504
2024-01-01 16:45:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.05471036041869,20.0,20.054710360418685,0.054710360418685156,0.04277861891565138,0.002128555411058535
2024-01-01 16:50:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.037312783932048,20.0,20.037312783932045,0.037312783932044624,0.06017619540229191,0.002994214623735798
2024-01-01 16:55:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.040821381185218,20.0,20.040821381185214,0.04082138118521428,0.056667598149122256,0.0028196357369516113
2024-01-01 17:00:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.054030217903033,20.0,20.05403021790303,0.054030217903029865,0.04345876143130667,0.0021623975749405335
2024-01-01 17:05:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.05700408241976,20.0,20.057004082419756,0.05700408241975552,0.040484896914581014,0.0020144256307944967
2024-01-01 17:10:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.065390943233485,20.0,20.06539094323348,0.06539094323348138,0.032098036100855154,0.001597116740994889
2024-01-01 17:15:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.054335109375568,20.0,20.054335109375565,0.05433510937556463,0.04315386995877191,0.00214722694975207
2024-01-01 17:20:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.05259957330114,20.0,20.052599573301137,0.05259957330113707,0.044889406033199464,0.0022335828162094247
2024-01-01 17:25:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.04361700145646,20.0,20.043617001456457,0.043617001456457416,0.05387197787787912,0.0026805327736850165
2024-01-01 17:30:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.03468602663021,20.0,20.034686026630208,0.03468602663020803,0.0628029527041285,0.0031249153945901876
2024-01-01 17:35:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.03286136843304,20.0,20.032861368433036,0.032861368433035665,0.06462761090130087,0.00321570575148744
2024-01-01 17:40:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.043584166990186,20.0,20.043584166990183,0.04358416699018264,0.053904812344153896,0.002682166533320787
2024-01-01 17:45:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.076085597962397,20.0,20.076085597962393,0.07608559796239334,0.021403381371943198,0.0010649778882302994
2024-01-01 17:50:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.084477149414163,20.0,20.08447714941416,0.08447714941415896,0.013011829920177576,0.0006474356041969851
2024-01-01 17:55:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.081887917216637,20.0,20.081887917216633,0.08188791721663335,0.01560106211770318,0.000776269221182074
2024-01-01 18:00:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.146402952805,20.0,20.146402952804998,0.1464029528049977,0.0,0.0
2024-01-01 18:05:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.174406061897816,20.0,20.174406061897812,0.1744060618978125,0.0,0.0
2024-01-01 18:10:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.218601253501244,20.0,20.21860125350124,0.21860125350124093,0.0,0.0
2024-01-01 18:15:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.212465898946235,20.0,20.21246589894623,0.21246589894623114,0.006135354555009798,0.00030345098941734865
2024-01-01 18:20:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.225670045026014,20.0,20.22567004502601,0.2256700450260105,0.0,0.0
2024-01-01 18:25:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.19931804052293,20.0,20.199318040522925,0.19931804052292534,0.02635200450308517,0.001302898961785732
2024-01-01 18:30:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.192258630274235,20.0,20.19225863027423,0.19225863027423173,0.03341141475177878,0.0016519311685298389
2024-01-01 18:35:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.211776375154503,20.0,20.2117763751545,0.21177637515449987,0.013893669871510639,0.0006869324892861798
2024-01-01 18:40:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.241092862898235,20.0,20.24109286289823,0.24109286289823117,0.0,0.0
2024-01-01 18:45:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.2342445313613,20.0,20.234244531361295,0.23424453136129486,0.006848331536936314,0.00033833803260145375
2024-01-01 18:50:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.233536245017408,20.0,20.233536245017405,0.23353624501740455,0.0075566178808266216,0.00037333052775415326
2024-01-01 18:55:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.221856556300306,20.0,20.221856556300303,0.22185655630030254,0.019236306597928632,0.0009503590902044936
2024-01-01 19:00:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.238358220921498,20.0,20.238358220921494,0.23835822092149428,0.0027346419767368957,0.0001351034746621549
2024-01-01 19:05:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.248790199920226,20.0,20.248790199920222,0.24879019992022222,0.0,0.0
2024-01-01 19:10:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.254034333247827,20.0,20.254034333247823,0.254034333247823,0.0,0.0
2024-01-01 19:15:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.25509910808268,20.0,20.255099108082675,0.2550991080826748,0.0,0.0
2024-01-01 19:20:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.267787283978166,20.0,20.267787283978162,0.2677872839781621,0.0,0.0
2024-01-01 19:25:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.292642974946812,20.0,20.29264297494681,0.29264297494680847,0.0,0.0
2024-01-01 19:30:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.34235904752214,20.0,20.342359047522137,0.3423590475221374,0.0,0.0
2024-01-01 19:35:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.35540840254663,20.0,20.355408402546626,0.355408402546626,0.0,0.0
2024-01-01 19:40:00+00:00,-3.552713678800501e-15,0.00046906380389969885,20.35506598596978,20.0,20.355065985969777,0.3550659859697767,0.0003424165768493026,1.6821896671277966e-05
2024-01-01 19:45:00+00:00,20.34906113886114,0.0,0.0,20.34906113886114,20.34906113886114,0.0,0.0063472636854875475,0.00031182197674272424
2024-01-01 19:50:00+00:00,20.34906113886114,0.0,0.0,20.34906113886114,20.34906113886114,0.0,0.0063472636854875475,0.00031182197674272424
2024-01-01 19:55:00+00:00,20.34906113886114,0.0,0.0,20.34906113886114,20.34906113886114,0.0,0.0063472636854875475,0.00031182197674272424
2024-01-01 20:00:00+00:00,20.34906113886114,0.0,0.0,20.34906113886114,20.34906113886114,0.0,0.0063472636854875475,0.00031182197674272424
2024-01-01 20:05:00+00:00,20.34906113886114,0.0,0.0,20.34906113886114,20.34906113886114,0.0,0.0063472636854875475,0.00031182197674272424
2024-01-01 20:10:00+00:00,20.34906113886114,0.0,0.0,20.34906113886114,20.34906113886114,0.0,0.0063472636854875475,0.00031182197674272424
